from_oc_key|to_oc_key|skill_match_pct
6ce3c372-408b-4c46-86d8-ad6b9255d686|425ed170-bf90-42c9-b5bd-148282ed96ff|0.41
6ce3c372-408b-4c46-86d8-ad6b9255d686|9358775a-3769-4327-bf25-6c0d9d69d192|0.38
6ce86c90-36cc-43ef-a1e0-885d8151f976|837502a6-57d9-4df4-903a-8a67dd53927f|0.29
6ce86c90-36cc-43ef-a1e0-885d8151f976|88589d68-b870-440e-8444-32e9935cbbbc|0.24
6ce86c90-36cc-43ef-a1e0-885d8151f976|9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22|0.47
6cee3765-2b3b-48b0-af2b-1eb512d071fd|190ec9a5-938c-45a5-bd9c-c12b1af33353|0.21
6cee3765-2b3b-48b0-af2b-1eb512d071fd|c18fddf5-cfc4-4f9c-94d6-86608faaa1dd|0.24
6cee3765-2b3b-48b0-af2b-1eb512d071fd|d63789ac-74b5-40e3-b890-685513c38e12|0.24
6cfba9ca-f9a0-4a50-a8d3-064d88c928b1|19cb84ca-952e-4f33-b31a-c918db074a6e|0.36
6cfba9ca-f9a0-4a50-a8d3-064d88c928b1|50b41847-6dad-4a2e-9427-a0374c2963fd|0.36
6cfba9ca-f9a0-4a50-a8d3-064d88c928b1|8c778238-98a4-4fec-a828-a4e978fb7a64|0.36
6d03eaef-1ce5-4a1e-bb41-0908e1af1b65|068370e0-9c27-4814-87d0-44fbb3140815|0.20
6d03eaef-1ce5-4a1e-bb41-0908e1af1b65|d8ed1703-9c03-4ea0-83cc-b6169bc54ffd|0.14
6d03eaef-1ce5-4a1e-bb41-0908e1af1b65|f605bcd2-90b6-45a0-a558-d05016d68a77|0.14
6d16c41d-81a7-44a9-836d-7aed46ccb955|41a51397-089d-459d-9b7e-f1cdee5ad6bb|0.44
6d16c41d-81a7-44a9-836d-7aed46ccb955|96186698-f79d-423a-9652-a2a58085d5f1|0.44
6d16c41d-81a7-44a9-836d-7aed46ccb955|db3b1cb9-8460-4de0-8fc7-aff7a9a74b7e|0.44
6d1e2801-3ab0-4d74-ac27-918339e8db64|326027fc-5408-47cd-9b32-fbe770dbbe80|0.18
6d1e2801-3ab0-4d74-ac27-918339e8db64|3f54ceba-3c4e-4ba1-8ddb-9e49a881a60a|0.32
6d1e2801-3ab0-4d74-ac27-918339e8db64|f0978ec0-ae7d-4c4a-8f80-3fd200edddac|0.14
6d421d34-baa1-44f9-9ea0-231d76e325fd|11df8941-508c-4103-ad40-52cdf9430a59|0.14
6d421d34-baa1-44f9-9ea0-231d76e325fd|bfc92738-128b-44f5-92d4-51b10df17961|0.17
6d421d34-baa1-44f9-9ea0-231d76e325fd|c90a6ebe-adcc-4395-9f5b-ff3e96e93cef|0.14
6d50f735-dca9-4a02-96dc-e4310ed98ae2|1391bdf9-bd61-4fb5-91ca-c29036ab2b60|0.16
6d50f735-dca9-4a02-96dc-e4310ed98ae2|cbad55a4-c7cf-4ab6-9540-eac72b26729b|0.22
6d50f735-dca9-4a02-96dc-e4310ed98ae2|f8438d21-c726-4534-8d7c-1c5aa9ef05ef|0.14
6d72138d-2ebb-4a89-b2b2-8c22365b89bf|17b29190-6746-4b81-a1d1-8053a5bbc0e9|0.36
6d72138d-2ebb-4a89-b2b2-8c22365b89bf|7aedaa07-3884-4c5b-88f9-80997b2aa54b|0.36
6d72138d-2ebb-4a89-b2b2-8c22365b89bf|c44f9f8c-46a6-40da-9630-cc568a18cc51|0.28
6d765c21-267d-4d3d-a989-9b7596670477|0f7c84c5-1c0d-4fc1-8949-07dbe8bd34ef|0.69
6d765c21-267d-4d3d-a989-9b7596670477|32fcdc6f-1c8a-44e9-99b8-5519e4db4414|0.54
6d765c21-267d-4d3d-a989-9b7596670477|6833077e-e521-4605-bc1a-893f4b3d811c|0.54
6d823dbb-4008-4fb7-b98d-f9d934478647|12938d1a-eeb2-4b1e-a22b-f0bebeadfb73|0.27
6d823dbb-4008-4fb7-b98d-f9d934478647|b2cede50-82bb-4684-9f11-1930e12ad672|0.30
6d823dbb-4008-4fb7-b98d-f9d934478647|c3959398-a5d7-4b26-abcf-ef7af87e5822|0.27
6da80214-d360-49ec-b1e7-172ab0a0cb0c|3562e70c-016c-455c-b949-521a367418a5|0.39
6da80214-d360-49ec-b1e7-172ab0a0cb0c|939e05ea-2589-4e3c-a501-eea2bdd6864a|0.33
6da80214-d360-49ec-b1e7-172ab0a0cb0c|b3cd0522-14a9-4e21-a7ee-c9a1f9c0de51|0.33
6db9eeae-aef5-4f56-913d-4650e4c720c6|2ae275fe-4f11-4a38-9e95-d466d74b42a3|0.23
6db9eeae-aef5-4f56-913d-4650e4c720c6|3327a087-cd36-4b02-ac1b-6455f59f9312|0.27
6db9eeae-aef5-4f56-913d-4650e4c720c6|c6e5e0e7-fa99-4f71-9fc1-9889d85282a5|0.23
6dbca2aa-f83b-4567-a4e7-b9a21fb948bf|0ab64770-9fd7-4baf-8abf-b1ac0e1538ba|0.27
6dbca2aa-f83b-4567-a4e7-b9a21fb948bf|97dadd59-d1cb-4fef-81a7-d92eb15572e2|0.27
6dbca2aa-f83b-4567-a4e7-b9a21fb948bf|ecac98ea-9fc3-4475-9b23-8af94f41603d|0.29
6df6c5cb-c1a2-42c8-acd0-1ee5563c36c1|3f7b7ce5-94b6-4e0c-98e7-a4ee5a6accf4|0.28
6df6c5cb-c1a2-42c8-acd0-1ee5563c36c1|95324a4a-a5ea-4d89-8ede-4422ccb46a28|0.35
6df6c5cb-c1a2-42c8-acd0-1ee5563c36c1|f3b99acc-b212-45cf-bb4f-7b83cc6f0d71|0.26
6e0e068b-cd5c-4400-8899-54056087fa14|2e8820ba-5b2d-4572-92a1-942dbd02a6d6|0.45
6e0e068b-cd5c-4400-8899-54056087fa14|bffbe18a-cb8b-4f90-bd87-7505cd3b16f5|0.52
6e0e068b-cd5c-4400-8899-54056087fa14|c4d6d07a-ae90-40ce-bc5a-c952805a9bf3|0.43
6e102a30-2c0a-4a31-aee3-ae7b1fac5466|16ad07cd-2fd2-4f93-b442-89918c10bbbf|0.71
6e102a30-2c0a-4a31-aee3-ae7b1fac5466|53c0086b-9b54-4c29-8bba-69ce8256cb91|0.71
6e102a30-2c0a-4a31-aee3-ae7b1fac5466|59dae100-fdfe-44bd-8bd8-a0d3cd813ce4|0.71
6e11692c-fc72-4ef4-8bcf-6bd19a6b0ea3|1ab184b6-de00-4476-ba1d-c6a71c668be3|0.32
6e11692c-fc72-4ef4-8bcf-6bd19a6b0ea3|3caa57c9-d360-4ce4-8000-34a983666ba7|0.32
6e11692c-fc72-4ef4-8bcf-6bd19a6b0ea3|7dbb116c-a4e7-41e8-9f28-c8a738d93e28|0.29
6e18b923-7c5f-42d7-8ff0-de8d8ba30dbf|88b21b2f-350c-4f41-9680-a53f8ea708ed|0.37
6e18b923-7c5f-42d7-8ff0-de8d8ba30dbf|8ba8acb8-c0f2-4679-ae15-3a4f6e876c6f|0.30
6e18b923-7c5f-42d7-8ff0-de8d8ba30dbf|c22724a3-079c-4897-bd92-d99e068b6ffc|0.37
6e1b1bd7-9eec-4f10-bce7-94a27d9023e8|5d0cc30d-068a-424c-8463-f42872a7149e|0.16
6e1b1bd7-9eec-4f10-bce7-94a27d9023e8|abab3d6a-82b9-49bd-8a4b-7bc678130558|0.16
6e1b1bd7-9eec-4f10-bce7-94a27d9023e8|e1587bbb-2d4e-4726-839a-7f4895c440e7|0.20
6e298596-882b-4687-a0cf-3eb37f8fd328|4dceca8d-9faf-487b-b342-c9d7dc209533|1.00
6e298596-882b-4687-a0cf-3eb37f8fd328|67d8c64f-e0d9-4e0b-be8b-510f9e20e698|1.00
6e298596-882b-4687-a0cf-3eb37f8fd328|a1b32703-a2e5-4e0a-910f-7cdd0293b52d|1.00
6e36bf67-9df2-4d68-8f78-fca1d34acc0b|3327a087-cd36-4b02-ac1b-6455f59f9312|0.44
6e36bf67-9df2-4d68-8f78-fca1d34acc0b|5e175ee2-6b07-4f1d-8f5e-962c36ab7bb6|0.30
6e36bf67-9df2-4d68-8f78-fca1d34acc0b|653374a9-a96e-4c5b-849f-62ae67b0ed62|0.37
6e591f17-65c1-4a24-af2a-ca7862d4625e|4a13bafa-a2ac-4864-a278-176ea5969280|0.97
6e591f17-65c1-4a24-af2a-ca7862d4625e|52fcfdb9-9dcf-4591-aba5-45337f791a10|0.97
6e591f17-65c1-4a24-af2a-ca7862d4625e|c956be07-53a3-4b01-b8f8-f0c5a428eaa8|1.00
6e5ceba0-df96-465f-adb4-2e06ae715d43|5c082067-ea18-4ccb-8c43-e70b18ad8120|0.69
6e5ceba0-df96-465f-adb4-2e06ae715d43|86ca306c-ab99-420a-9e2a-aa73c5c4de22|0.62
6e5ceba0-df96-465f-adb4-2e06ae715d43|fde4372d-8293-42de-afbb-8b5a9b274fe7|0.62
6e6839b6-099c-4802-906e-7f2c8203ee69|544cd9cf-e2ee-4ac0-8a02-7147af6b97d7|0.14
6e6839b6-099c-4802-906e-7f2c8203ee69|bcc2c1db-f969-4355-bebf-4878ff6c2a94|0.19
6e6839b6-099c-4802-906e-7f2c8203ee69|fd0801c9-809a-4cfd-98ed-6c5860c163f2|0.14
6e6b62d7-4c9c-482a-9d59-7e20de0d8527|3ac7fbb4-91b2-4d4d-abc8-7a6c55ed648f|1.00
6e6b62d7-4c9c-482a-9d59-7e20de0d8527|789a1a35-8e03-42da-857f-4216c4d2ac68|0.95
6e6b62d7-4c9c-482a-9d59-7e20de0d8527|a5a4e4d6-e705-4b38-96b5-225f8ab01f2c|0.95
6e6e44ba-d9f0-403b-93d4-a8d4bd67787a|6aef7360-8c4a-4e1a-a402-b1e207101dc8|0.43
6e6e44ba-d9f0-403b-93d4-a8d4bd67787a|82025c02-9082-416c-998b-f51eb0359ee6|0.39
6e6e44ba-d9f0-403b-93d4-a8d4bd67787a|92b7776f-5d90-413d-b05f-51e429e28346|0.39
6e785f05-969e-4940-aedb-d0f896bb0230|523ab5a0-5e72-418d-9d61-a6126a446123|0.42
6e785f05-969e-4940-aedb-d0f896bb0230|807a1ac3-4f56-41f3-a68c-d653d558eb0a|0.38
6e785f05-969e-4940-aedb-d0f896bb0230|9a4ba556-e72b-49c2-834c-d6a03a2fc906|0.50
6e873bb0-ff0d-4800-a898-362b9a2e1c47|1ee8dfca-19b0-4e1a-88ed-68548f80951b|0.96
6e873bb0-ff0d-4800-a898-362b9a2e1c47|afcf9d03-6e51-4548-8cec-cfa50972929d|0.96
6e873bb0-ff0d-4800-a898-362b9a2e1c47|b87a7a27-ee74-4e5e-b274-84a3cab27bf4|1.00
6e8917c8-d883-4475-954c-ec241215ca18|3c1041c1-7a20-41fd-8cb2-529d7f671226|0.61
6e8917c8-d883-4475-954c-ec241215ca18|e1c9b304-2784-48e7-b7e8-089867743bbf|0.61
6e8917c8-d883-4475-954c-ec241215ca18|f88fb9dd-5a46-4086-a284-b1992174e55c|0.61
6e92d4b5-3167-4166-802f-da7753951a31|5ac65daa-0896-4193-9f0e-8b00746b78a1|0.17
6e92d4b5-3167-4166-802f-da7753951a31|9db7d74c-b46d-45c0-b611-6bcb7456ecc6|0.33
6e92d4b5-3167-4166-802f-da7753951a31|e3229e40-f571-4b26-baca-29edc8fe313e|0.29
6eaf90cb-144d-486c-86e7-3d2bf4242525|4370b117-d9ec-424c-80de-fd92ba740f65|0.32
6eaf90cb-144d-486c-86e7-3d2bf4242525|73d77554-2016-46fa-ac3d-44a02e8d1a89|0.32
6eaf90cb-144d-486c-86e7-3d2bf4242525|79082f76-4b11-4594-8437-2db567331f41|0.36
6eb85dd0-1188-4081-bf54-1345fb5de3ca|53d2052f-edc0-4f44-8be1-164526412bfe|0.23
6eb85dd0-1188-4081-bf54-1345fb5de3ca|cbdbe324-81fe-48da-a8f7-0106dd94a05b|0.27
6eb85dd0-1188-4081-bf54-1345fb5de3ca|d26a941d-443a-4301-a648-3cb3a4427775|0.23
6ebe4e2e-7deb-4923-8b47-ca6fc03fa13a|b12b14fd-5b74-40c6-afd9-dd35b34e27ed|0.36
6ebe4e2e-7deb-4923-8b47-ca6fc03fa13a|bdfd018a-aae1-407e-a88c-471e50b0695d|0.38
6ebe4e2e-7deb-4923-8b47-ca6fc03fa13a|e34b93ec-5e11-4858-ba1e-e245c4c39cec|0.38
6f74ebc4-ab7e-42a8-ad94-921f3d0ef0c6|094b9f9b-7e89-4f34-adbb-fbaf7246f7a4|0.29
6f74ebc4-ab7e-42a8-ad94-921f3d0ef0c6|89a6d6e5-8362-4b99-b745-1c68bffbda77|0.26
6f74ebc4-ab7e-42a8-ad94-921f3d0ef0c6|fb18dfef-2b90-4219-8b39-a5fcddb8f238|0.26
6f7c1e84-8162-4c20-a575-b57ff624eef5|00cee175-1376-43fb-9f02-ba3d7a910a58|0.48
6f7c1e84-8162-4c20-a575-b57ff624eef5|3a15ec1b-9250-41a0-9344-feb2956481b7|0.44
6f7c1e84-8162-4c20-a575-b57ff624eef5|e75305db-9011-4ee0-ab62-8d41a98f807e|0.56
6f8f1da1-9160-4b9f-ba30-e3396d3b2f92|547b304b-9a72-4717-9b24-b7046df5f64e|0.08
6f8f1da1-9160-4b9f-ba30-e3396d3b2f92|5e29c263-a3ca-4220-b67e-ee65205db294|0.25
6f8f1da1-9160-4b9f-ba30-e3396d3b2f92|8918dda6-d99b-4572-a8ba-2a786bf5e4e9|0.25
6f9398cc-c4cc-415e-a757-fd855f55fda2|0663da10-e42c-41e8-992c-07d00ac97bea|0.33
6f9398cc-c4cc-415e-a757-fd855f55fda2|745c8bb3-b50b-4380-9377-1b68a6576986|0.33
6f9398cc-c4cc-415e-a757-fd855f55fda2|85fdd1cb-98d3-4c40-a868-1078ce770440|0.33
6fc25650-e69b-43c7-b4d5-3ca95acd7696|3ac7fbb4-91b2-4d4d-abc8-7a6c55ed648f|1.00
6fc25650-e69b-43c7-b4d5-3ca95acd7696|a1ccbfc4-3afd-4408-8e5a-41832cdef511|0.95
6fc25650-e69b-43c7-b4d5-3ca95acd7696|eb6e7100-446f-407c-a764-2d65f3ffc7eb|0.95
6fc8f605-98b9-4218-b5e2-91c4c9c55c4d|1f958638-066f-470c-9549-a9070ba280a6|0.31
6fc8f605-98b9-4218-b5e2-91c4c9c55c4d|579254cf-6d69-4889-9000-9c79dc568644|0.33
6fc8f605-98b9-4218-b5e2-91c4c9c55c4d|fde4372d-8293-42de-afbb-8b5a9b274fe7|0.36
6fcf4638-e7c7-4978-9302-9a7b63a3d57c|137b1d11-c4bc-4016-89ba-45345d4c71f0|0.18
6fcf4638-e7c7-4978-9302-9a7b63a3d57c|a7594892-ff23-4e2a-aedf-2f967ebca15c|0.18
6fcf4638-e7c7-4978-9302-9a7b63a3d57c|d954fd71-0e2f-4cf9-85f0-c040fa6cbda9|0.18
6fe645b0-463a-445d-ab8f-c0a5132beb68|16ec2281-b0b3-4cde-9888-2cb6cc492c25|0.29
6fe645b0-463a-445d-ab8f-c0a5132beb68|709170ae-2b9a-4e7a-8201-260da7211898|0.29
6fe645b0-463a-445d-ab8f-c0a5132beb68|defc8417-eeb6-4f13-8fcd-6518b99a40f4|0.29
6fed206a-ac4d-492b-a81a-5a3a0f2b67bc|1a7fb683-6544-4442-b54c-ec72ef468ff0|0.27
6fed206a-ac4d-492b-a81a-5a3a0f2b67bc|1bb7c072-38c8-430a-b943-76bfa312a5f4|0.20
6fed206a-ac4d-492b-a81a-5a3a0f2b67bc|6ba25e0f-7fb8-4879-a1f9-d4f8945966be|0.27
6fefa90d-9a71-49c6-be92-52397e9795e6|11830794-108c-48fe-a282-2cd7a2945344|0.29
6fefa90d-9a71-49c6-be92-52397e9795e6|18552245-3c36-4a52-b4c6-295cabb5c93b|0.29
6fefa90d-9a71-49c6-be92-52397e9795e6|491cf76d-eb0d-4f15-90f0-3f5c9b11472a|0.43
7005c266-d1a9-42ac-8c36-b42d5d755463|2e8820ba-5b2d-4572-92a1-942dbd02a6d6|0.37
7005c266-d1a9-42ac-8c36-b42d5d755463|4a5b3686-eea4-4ba0-b446-33f7b6a95aed|0.37
7005c266-d1a9-42ac-8c36-b42d5d755463|d117ef65-b253-4f04-bc85-353ef853443a|0.40
70182f44-e444-4bf3-940f-0c054c1d5917|6833077e-e521-4605-bc1a-893f4b3d811c|0.33
70182f44-e444-4bf3-940f-0c054c1d5917|85acc7e9-1fac-4e91-962b-8b8031f39487|0.33
70182f44-e444-4bf3-940f-0c054c1d5917|85fdd1cb-98d3-4c40-a868-1078ce770440|0.33
701f9161-72e4-4ff3-a9e8-8e6352664ef0|08984bec-31d8-4bb0-aa2f-d557761ff029|0.27
701f9161-72e4-4ff3-a9e8-8e6352664ef0|b2678105-9d5c-403f-b822-274aff706309|0.27
701f9161-72e4-4ff3-a9e8-8e6352664ef0|bcffa133-c499-4db4-8e4f-b2d95da3b0fc|0.36
7052fd94-f563-46a9-8e2d-cba6c20f3e71|0c328e98-6e4e-4e96-b99c-56851e666ad0|0.55
7052fd94-f563-46a9-8e2d-cba6c20f3e71|c89afd9a-7dad-4bae-9315-5fcadd9ad8b6|0.59
7052fd94-f563-46a9-8e2d-cba6c20f3e71|f2ee2cda-9d02-49c3-8280-da5892d0055b|0.55
706e8b26-befb-429b-b71d-f72fad1bae12|1aadb308-432a-4d01-b54b-b4f7f76dd419|0.33
706e8b26-befb-429b-b71d-f72fad1bae12|804f1ae2-429c-48a9-9858-d5d42df144eb|0.33
706e8b26-befb-429b-b71d-f72fad1bae12|9aeefea6-11c3-4479-b703-902ee84787d7|0.36
7086d0ca-1e77-4690-89c9-7ed1a0478fa3|258e46f9-0075-4a2e-adae-1ff0477e0f30|0.31
7086d0ca-1e77-4690-89c9-7ed1a0478fa3|af355ac4-dd89-44df-99a6-bba70202d6fe|0.25
7086d0ca-1e77-4690-89c9-7ed1a0478fa3|d3edb8f8-3a06-47a0-8fb9-9b212c006aa2|0.33
709170ae-2b9a-4e7a-8201-260da7211898|6c39cf1c-7332-41c1-86c3-6ed3daf3c479|0.37
709170ae-2b9a-4e7a-8201-260da7211898|7e33b166-4a6d-40f3-8048-83b3a9d3ef49|0.37
709170ae-2b9a-4e7a-8201-260da7211898|83de6811-975d-4f7c-b81e-604c0c17e800|0.46
70b5896f-988e-4084-9c19-2c82bd5cc9a5|a47f82d3-4cf7-4abf-bb36-2c8cbad28234|0.42
70b5896f-988e-4084-9c19-2c82bd5cc9a5|b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f|0.36
70b5896f-988e-4084-9c19-2c82bd5cc9a5|eb7e42d0-9b3f-49ad-81f1-b9ee8491bf39|0.36
7109cdfd-1618-43b6-8317-8dc90fa583e6|218e30f0-bd6c-4120-99ba-9a90665a314f|0.25
7109cdfd-1618-43b6-8317-8dc90fa583e6|71a98a24-e02b-4ba6-b4df-6556d7ae98cc|0.25
7109cdfd-1618-43b6-8317-8dc90fa583e6|ceb5277b-2c4d-4cb9-9b7e-b386e66e11ba|0.25
7153a12d-85e0-4123-87e9-46bb1a2dc929|58ff0ec2-08ba-4b21-b765-babb6d76ca36|0.17
7153a12d-85e0-4123-87e9-46bb1a2dc929|9a4ba556-e72b-49c2-834c-d6a03a2fc906|0.13
7153a12d-85e0-4123-87e9-46bb1a2dc929|f20d3ae6-baeb-482c-b68d-c2fb115e5dde|0.17
715b902f-b1b6-4366-afc6-ddb8ab715229|511c8e9f-b19e-4ae8-9959-c047e7410441|0.11
715b902f-b1b6-4366-afc6-ddb8ab715229|6c7d333a-b2a9-4325-b25b-566d1ecc956d|0.24
715b902f-b1b6-4366-afc6-ddb8ab715229|d7d986e1-7333-431b-9719-0c5c6939e360|0.11
7180a7be-68cd-4636-8c12-706722ad8862|87775d69-ae88-449e-ad71-6f9875711816|0.09
7180a7be-68cd-4636-8c12-706722ad8862|b4f08f2e-3c97-4484-9094-446a17dad802|0.38
7180a7be-68cd-4636-8c12-706722ad8862|fde4372d-8293-42de-afbb-8b5a9b274fe7|0.09
71898b81-fc2f-4a97-826d-f45e49a8160a|4d4b243f-6c3b-48c3-a564-2e7f2d592a3c|0.13
71898b81-fc2f-4a97-826d-f45e49a8160a|bdfb48e0-79dc-4b63-8470-db2e03b37326|0.13
71898b81-fc2f-4a97-826d-f45e49a8160a|c18fddf5-cfc4-4f9c-94d6-86608faaa1dd|0.13
718bba63-75b7-4b3a-9912-e201b729fe4c|17c02096-05d6-4a5a-ba93-9f22d68df0d3|0.22
718bba63-75b7-4b3a-9912-e201b729fe4c|3e524c3e-3ee8-47dd-8463-2c2a41b548bf|0.27
718bba63-75b7-4b3a-9912-e201b729fe4c|cb8be514-9388-4ef0-a58d-cff496747610|0.27
71a98a24-e02b-4ba6-b4df-6556d7ae98cc|27f92adf-1384-4c01-8ad0-1680ead6abf9|0.41
71a98a24-e02b-4ba6-b4df-6556d7ae98cc|65b88636-2ebb-4049-b509-2f6da5d6ea1c|0.32
71a98a24-e02b-4ba6-b4df-6556d7ae98cc|73270b73-8c71-445f-a8d3-4647b1ae38d0|0.35
71bac871-7594-4d86-a19f-592079bd8154|41beead9-98ad-4c89-b6e0-a14149f4eeab|0.77
71bac871-7594-4d86-a19f-592079bd8154|547b304b-9a72-4717-9b24-b7046df5f64e|0.97
71bac871-7594-4d86-a19f-592079bd8154|e11e5be4-49e7-48ac-8e0d-6d3ffd3dbcd0|0.77
71c3a49a-e55e-42ce-bd3f-31f37d3cfab6|31808988-fc0a-4bc3-9e47-27216d6759f5|0.32
71c3a49a-e55e-42ce-bd3f-31f37d3cfab6|933d02c0-3dfa-418f-9c2d-470b525cc42c|0.25
71c3a49a-e55e-42ce-bd3f-31f37d3cfab6|f8e435dd-7aa9-4d7a-97c3-b3b5789b6b25|0.29
71e4891f-48a6-435f-8897-208969fb4e44|05ebeb56-6ceb-488d-ba91-ed15088efc8e|0.37
71e4891f-48a6-435f-8897-208969fb4e44|9defc0f8-3eed-4a56-80e1-d534983aff4f|0.37
71e4891f-48a6-435f-8897-208969fb4e44|b206a740-c7eb-407d-9cdb-93502368c4d8|0.37
72149e37-f4f4-4570-8c17-27444160aa16|547b304b-9a72-4717-9b24-b7046df5f64e|0.97
72149e37-f4f4-4570-8c17-27444160aa16|8f8455a9-d2ac-4f1c-ac83-4f4aa82b1eb7|0.77
72149e37-f4f4-4570-8c17-27444160aa16|aa9c6416-6a17-4e2f-a7c4-6d47c205d480|0.77
7226c10f-701b-4711-8843-140aace12c6f|0ee67d5e-8de9-48f0-97c5-ba23d486b1e9|0.19
7226c10f-701b-4711-8843-140aace12c6f|6cee3765-2b3b-48b0-af2b-1eb512d071fd|0.22
7226c10f-701b-4711-8843-140aace12c6f|d63789ac-74b5-40e3-b890-685513c38e12|0.19
7235d075-ecf6-42ba-8a60-d7e79bbce152|0090dd54-057a-4f65-bbe8-f74c4999e8e8|0.39
7235d075-ecf6-42ba-8a60-d7e79bbce152|9aeefea6-11c3-4479-b703-902ee84787d7|0.39
7235d075-ecf6-42ba-8a60-d7e79bbce152|f84dbfe2-fa6b-43ef-97f5-54c3ad9c631f|0.35
72381086-cb6e-455e-a40b-ccb26550aab6|b2cede50-82bb-4684-9f11-1930e12ad672|0.32
72381086-cb6e-455e-a40b-ccb26550aab6|b2eacfdf-5de5-4e8c-a8cb-3d32e201c210|0.30
72381086-cb6e-455e-a40b-ccb26550aab6|f33a70bd-c5b6-495d-8e0c-5e2c6e56d93e|0.41
72413d91-f212-4ad6-bf95-8b78a37c041a|489b9a38-89a2-425c-95b9-79cec66379e1|0.30
72413d91-f212-4ad6-bf95-8b78a37c041a|a1e1a788-2352-4172-8fcf-1f985a6968b0|0.27
72413d91-f212-4ad6-bf95-8b78a37c041a|bced9b86-d4e7-42f8-bb47-acb2001b9bd0|0.30
725090a7-9943-4dae-8079-a6999d21ddba|080fc550-b7ca-4576-aaf5-06fffbede994|0.26
725090a7-9943-4dae-8079-a6999d21ddba|33e3a746-f209-4a1a-96df-301505531cb2|0.30
725090a7-9943-4dae-8079-a6999d21ddba|bcc2c1db-f969-4355-bebf-4878ff6c2a94|0.44
7259dc48-004a-4ceb-aa4e-5bbd548c2397|0b6e1a0d-63fe-42d4-8dff-2ff187a9fea9|0.26
7259dc48-004a-4ceb-aa4e-5bbd548c2397|53c7756d-4114-4c7f-90b0-26717f458ac5|0.26
7259dc48-004a-4ceb-aa4e-5bbd548c2397|79f435d0-9bc6-4d25-a26a-acbe16569ebb|0.33
72628f3a-fd49-499a-9741-870b0a1fcef2|ac8b3cd1-a127-4e6a-8208-5cfcf7111955|0.18
72628f3a-fd49-499a-9741-870b0a1fcef2|d2e63d7e-2605-4af1-bb7d-b1ed9ad08825|0.18
72628f3a-fd49-499a-9741-870b0a1fcef2|fa5b9075-3796-4e86-be0a-b5e6d725c25a|0.16
7284ccbf-e2fd-4e2f-8bbf-bc54eab610d5|1a87e487-6761-4374-b6db-100ac5a9ad5a|0.20
7284ccbf-e2fd-4e2f-8bbf-bc54eab610d5|30f3ea93-882a-4525-841c-1d5b4b64076f|0.30
7284ccbf-e2fd-4e2f-8bbf-bc54eab610d5|4bc4170d-f4df-44e4-a3be-394242ae3017|0.20
728b9e5b-3da4-4dbd-ac36-614ebdb6c8c0|41535a7d-f2ed-4937-9b7e-3b14c8c755b3|0.27
728b9e5b-3da4-4dbd-ac36-614ebdb6c8c0|8870032b-9be3-4fd4-b9fb-1d8d9de33c5f|0.46
728b9e5b-3da4-4dbd-ac36-614ebdb6c8c0|c32155d3-9ac5-4e44-8e8b-25c47ad31c38|0.35
72913ee1-1696-4d74-b26f-681d17887c58|64b136da-aedf-48a2-96a0-72eb850bfcd0|0.20
72913ee1-1696-4d74-b26f-681d17887c58|789517fb-95ee-43d1-9530-c2860be1a439|0.24
72913ee1-1696-4d74-b26f-681d17887c58|c18fddf5-cfc4-4f9c-94d6-86608faaa1dd|0.20
72add02e-ae39-4dfb-8047-ced4c1a347f5|a47f82d3-4cf7-4abf-bb36-2c8cbad28234|0.36
72add02e-ae39-4dfb-8047-ced4c1a347f5|cbdb80db-c760-4b68-b074-88c397650ef5|0.33
72add02e-ae39-4dfb-8047-ced4c1a347f5|d3570716-cc0d-4a61-b9a0-9b3081050e9d|0.31
72bcb223-da77-4ed5-a03a-796fd5ece728|03d79393-7b30-4159-945b-01963eddd302|0.34
72bcb223-da77-4ed5-a03a-796fd5ece728|5efb2c08-ba3a-4659-a2e4-1883f54e77b6|0.32
72bcb223-da77-4ed5-a03a-796fd5ece728|b6c851d1-bf09-40aa-aa50-47dde84e7d50|0.30
72d03aad-2003-404e-ae71-a37206e3566b|0e68f523-3206-4896-b725-44150dd22057|0.35
72d03aad-2003-404e-ae71-a37206e3566b|a2bc52c2-9802-4929-a95c-6379d9f19204|0.31
72d03aad-2003-404e-ae71-a37206e3566b|e5257110-e7f1-453a-a2dc-bd374945bc4a|0.42
72d1e9ca-294c-4349-90ed-f99541d447d0|2ad52381-6adb-4262-b17c-ea7fcb3b6696|0.44
72d1e9ca-294c-4349-90ed-f99541d447d0|b7474960-a03e-46c3-88ce-81575cb8f657|0.44
72d1e9ca-294c-4349-90ed-f99541d447d0|f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3|0.44
72d4b5a3-5458-41e5-8b4e-cb4fb3fd0fbc|33cd8ff4-62f2-4a3f-b053-6e009ecef6da|0.96
72d4b5a3-5458-41e5-8b4e-cb4fb3fd0fbc|39b4e367-94b5-49fe-bcd7-4b116865ca59|0.96
72d4b5a3-5458-41e5-8b4e-cb4fb3fd0fbc|61b859ed-24d8-48cf-9c1b-67d7a6c62bb5|1.00
72f4abfe-5337-49be-b9b8-32096fc2ca1f|0da2ee5c-b480-498f-97a8-a292a0f4c54c|0.51
72f4abfe-5337-49be-b9b8-32096fc2ca1f|50b41847-6dad-4a2e-9427-a0374c2963fd|0.44
