index	fx	fy	esco_oc_key	preflabel_en	ox_max_prob	ox_avg_prob	ox_label	isco_oc_key_l4	isco_preflabel_l4	isco_oc_key_l3	isco_preflabel_l3	isco_oc_key_l2	isco_preflabel_l2	isco_oc_key_l1	isco_preflabel_l1	oc_key_jv	all_jv	at_jv	be_jv	bg_jv	ch_jv	cy_jv	cz_jv	de_jv	dk_jv	ee_jv	el_jv	es_jv	fi_jv	fr_jv	hr_jv	hu_jv	ie_jv	is_jv	it_jv	li_jv	lt_jv	lu_jv	lv_jv	mt_jv	nl_jv	no_jv	pl_jv	pt_jv	ro_jv	se_jv	si_jv	sk_jv	uk_jv	oc_key_cvdes	all_cvdes	at_cvdes	be_cvdes	bg_cvdes	ch_cvdes	cy_cvdes	cz_cvdes	de_cvdes	dk_cvdes	ee_cvdes	el_cvdes	es_cvdes	fi_cvdes	fr_cvdes	hr_cvdes	hu_cvdes	ie_cvdes	is_cvdes	it_cvdes	li_cvdes	lt_cvdes	lu_cvdes	lv_cvdes	mt_cvdes	nl_cvdes	no_cvdes	pl_cvdes	pt_cvdes	ro_cvdes	se_cvdes	si_cvdes	sk_cvdes	uk_cvdes	oc_key_cvlast	all_cvlast	at_cvlast	be_cvlast	bg_cvlast	ch_cvlast	cy_cvlast	cz_cvlast	de_cvlast	dk_cvlast	ee_cvlast	el_cvlast	es_cvlast	fi_cvlast	fr_cvlast	hr_cvlast	hu_cvlast	ie_cvlast	is_cvlast	it_cvlast	li_cvlast	lt_cvlast	lu_cvlast	lv_cvlast	mt_cvlast	nl_cvlast	no_cvlast	pl_cvlast	pt_cvlast	ro_cvlast	se_cvlast	si_cvlast	sk_cvlast	uk_cvlast
1274	2.02572007607	2.87965252363	6a167ceb-f847-4ef0-af47-89454c53770b	clinical social worker	0.25	0.04	0.0	C2635	Social work and counselling professionals	C263	Social and religious professionals	C26	Legal, social and cultural professionals	C2	Professionals																																																																																																						
1275	1.88218354947	2.50113706272	6a2270bc-3f69-4cfd-b99b-fdc2c70d1779	ship steward/ship stewardess	0.75	0.38	0.0	C5111	Travel attendants and travel stewards	C511	Travel attendants, conductors and guides	C51	Personal service workers	C5	Service and sales workers																																																																																																						
1276	1.67633518462	2.73046171368	6a29d804-f775-446c-bec7-35fc4e28ac97	business consultant	0.13	0.07		C2421	Management and organisation analysts	C242	Administration professionals	C24	Business and administration professionals	C2	Professionals	6a29d804-f775-446c-bec7-35fc4e28ac97	42100.0	1837.0	1261.0	90.0	154.0		78.0	24339.0	150.0			6.0	206.0	16.0		2.0	62.0		4.0			17.0	52.0	29.0	5481.0	313.0	2263.0	99.0	1237.0	3907.0	269.0	3.0	225.0	6a29d804-f775-446c-bec7-35fc4e28ac97	2906.0	30.0	123.0	61.0	18.0	14.0	23.0	188.0	25.0	12.0	114.0	492.0	64.0	185.0	89.0	54.0	16.0	1.0	715.0		22.0	15.0	13.0	8.0	80.0	25.0	68.0	138.0	107.0	45.0	36.0	9.0	116.0	6a29d804-f775-446c-bec7-35fc4e28ac97	1624.0	17.0	67.0	34.0	18.0	4.0	8.0	89.0	13.0	10.0	65.0	284.0	31.0	139.0	36.0	24.0	16.0	1.0	383.0		9.0	7.0	9.0	6.0	53.0	18.0	36.0	77.0	66.0	26.0	11.0	4.0	63.0
1277	1.42721390606	2.69633930186	6a3d3d28-0ab6-49b0-9a32-697e5e104bf1	soil scientist	0.033	0.02		C2133	Environmental protection professionals	C213	Life science professionals	C21	Science and engineering professionals	C2	Professionals	6a3d3d28-0ab6-49b0-9a32-697e5e104bf1	5320.0	1.0	250.0	4.0	6.0		49.0	388.0	3.0			10.0	206.0	1035.0			8.0					11.0	1.0		706.0	55.0	227.0	7.0	62.0	855.0	13.0		1423.0	6a3d3d28-0ab6-49b0-9a32-697e5e104bf1	1225.0	10.0	38.0	11.0	4.0	6.0	10.0	31.0	10.0	6.0	45.0	324.0	17.0	59.0	51.0	26.0	11.0	4.0	320.0		8.0	1.0	3.0	3.0	30.0	9.0	17.0	47.0	33.0	26.0	14.0	6.0	45.0	6a3d3d28-0ab6-49b0-9a32-697e5e104bf1	327.0	2.0	6.0	8.0	2.0	1.0	3.0	11.0	3.0	1.0	10.0	106.0	4.0	22.0	13.0	6.0	2.0	1.0	63.0		3.0		1.0	1.0	12.0	2.0	9.0	7.0	7.0	4.0	2.0	2.0	13.0
1278	1.33991731226	2.27136532368	6a67114c-60a3-4cec-af26-c7df6fe6e9b5	construction painting supervisor	0.17	0.17		C3123	Construction supervisors	C312	Mining, manufacturing and construction supervisors	C31	Science and engineering associate professionals	C3	Technicians and associate professionals																																																																																																						
1279	1.98945192273	2.85053399134	6a6ce738-b049-4521-b402-8e1f346c7eca	homelessness worker	0.25	0.04	0.0	C2635	Social work and counselling professionals	C263	Social and religious professionals	C26	Legal, social and cultural professionals	C2	Professionals																																																																																																						
1280	1.84197741148	2.4291313552	6a6e174e-cffa-49a9-9f2f-aa39c81cdee5	post office counter clerk	0.98	0.97		C4211	Bank tellers and related clerks	C421	Tellers, money collectors and related clerks	C42	Customer services clerks	C4	Clerical support workers	6a6e174e-cffa-49a9-9f2f-aa39c81cdee5	60385.0	2501.0	1303.0	182.0	32.0		546.0	17915.0	2.0	1748.0	16.0	15.0	373.0	14006.0		421.0	20.0	1.0	23.0		3.0	33.0	385.0	20.0	183.0	113.0	1468.0	21.0	1017.0	477.0	31.0	300.0	17230.0	6a6e174e-cffa-49a9-9f2f-aa39c81cdee5	865.0	5.0	8.0	32.0	4.0	6.0	7.0	35.0	1.0	1.0	59.0	129.0	9.0	34.0	31.0	8.0	10.0	2.0	349.0		2.0		3.0	2.0	7.0	4.0	11.0	27.0	34.0	17.0	3.0	2.0	23.0	6a6e174e-cffa-49a9-9f2f-aa39c81cdee5	482.0	6.0	8.0	25.0	8.0	4.0	2.0	24.0	2.0		33.0	127.0	9.0	28.0	21.0	9.0	5.0	2.0	83.0		1.0		1.0	1.0	4.0		17.0	28.0	17.0	5.0	1.0		11.0
1281	1.98415066222	2.72671951358	6a7212c9-40da-4346-a190-3896bdd9a925	probation officer	0.25	0.04	0.0	C2635	Social work and counselling professionals	C263	Social and religious professionals	C26	Legal, social and cultural professionals	C2	Professionals																																																																																																						
1282	1.82727761757	2.57668235701	6aa78e46-ce22-421f-8a75-e915ac63c9d0	call centre supervisor	0.014	0.01		C3341	Office supervisors	C334	Administrative and specialised secretaries	C33	Business and administration associate professionals	C3	Technicians and associate professionals	6aa78e46-ce22-421f-8a75-e915ac63c9d0	35937.0	474.0	14623.0	58.0	84.0		655.0	16778.0	1.0			13.0	452.0	135.0		124.0	10.0		2.0	2.0		5.0	181.0	20.0	1118.0	277.0	225.0	151.0	3.0	508.0	30.0	5.0	3.0	6aa78e46-ce22-421f-8a75-e915ac63c9d0	637.0	6.0	25.0	46.0	1.0	5.0	10.0	23.0	5.0	6.0	27.0	65.0	15.0	13.0	72.0	25.0	8.0	1.0	91.0		14.0	3.0	9.0	5.0	13.0	9.0	45.0	10.0	26.0	17.0	8.0	6.0	28.0	6aa78e46-ce22-421f-8a75-e915ac63c9d0	293.0	1.0	15.0	20.0		3.0	10.0	12.0	5.0	2.0	9.0	35.0	2.0	4.0	30.0	9.0	1.0	2.0	50.0		6.0	2.0	2.0	1.0	7.0	2.0	22.0	4.0	7.0	6.0	3.0	1.0	20.0
1283	1.8528647742	2.60242196766	6aef7360-8c4a-4e1a-a402-b1e207101dc8	camping ground manager	0.25	0.25		C1439	Services managers not elsewhere classified	C143	Other services managers	C14	Hospitality, retail and other services managers	C1	Managers	6aef7360-8c4a-4e1a-a402-b1e207101dc8	173545.0	15.0	60.0	6.0	2.0		229.0	27.0			1.0		220.0	1.0		57.0			1.0				11.0	161.0	120.0	90.0	802.0	34.0	155.0	51.0	49.0		171453.0	6aef7360-8c4a-4e1a-a402-b1e207101dc8	64.0		2.0		2.0	1.0	2.0	5.0		2.0	2.0	17.0	1.0	6.0	3.0	1.0	1.0		6.0		2.0				4.0		1.0	2.0	3.0		1.0			6aef7360-8c4a-4e1a-a402-b1e207101dc8	40.0		2.0		2.0		1.0	3.0			2.0	7.0		1.0	2.0		1.0		6.0				1.0		1.0	1.0			4.0	3.0	1.0		2.0
1284	1.88831316767	2.87811931086	6afe39e2-2674-45db-b05c-a6cab02fe25b	further education teacher	0.0085	0.01		C2359	Teaching professionals not elsewhere classified	C235	Other teaching professionals	C23	Teaching professionals	C2	Professionals	6afe39e2-2674-45db-b05c-a6cab02fe25b	147440.0	41.0	2969.0	894.0			1299.0	2546.0	3.0			58.0	1408.0	2516.0		97.0	48.0				205.0	5.0	101.0	39.0	77.0	738.0	2582.0	44.0	261.0	3420.0	696.0	263.0	127130.0	6afe39e2-2674-45db-b05c-a6cab02fe25b	1175.0	12.0	31.0	14.0	8.0	3.0	4.0	89.0	4.0	8.0	51.0	258.0	22.0	65.0	42.0	26.0	9.0		324.0		7.0	3.0	1.0	5.0	22.0	9.0	25.0	48.0	20.0	11.0	17.0	5.0	32.0	6afe39e2-2674-45db-b05c-a6cab02fe25b	709.0	11.0	14.0	2.0	3.0	2.0	6.0	32.0	8.0	4.0	27.0	177.0	10.0	39.0	29.0	11.0	7.0		194.0		2.0	2.0	2.0	5.0	12.0	1.0	14.0	42.0	14.0	9.0	10.0		20.0
1285	2.01025430437	2.67925755551	6b0ad7c0-a37f-45c6-a486-ee943a11429e	astrologer				C5161	Astrologers, fortune-tellers and related workers	C516	Other personal services workers	C51	Personal service workers	C5	Service and sales workers	6b0ad7c0-a37f-45c6-a486-ee943a11429e	442.0	1.0	1.0				2.0		25.0				14.0						1.0				25.0		53.0	21.0	1.0	18.0	2.0	10.0	1.0	267.0																																																																					
1286	1.83813024062	2.66886923208	6b304370-0112-4881-a1bd-27d8df645d00	police trainer	0.26	0.13		C2320	Vocational education teachers	C232	Vocational education teachers	C23	Teaching professionals	C2	Professionals																																																																																																						
1287	1.60361944819	2.48395794505	6b46ea2f-403a-473c-b2e5-9fcf0c2bd634	fisheries assistant engineer	0.88	0.62		C7233	Agricultural and industrial machinery mechanics and repairers	C723	Machinery mechanics and repairers	C72	Metal, machinery and related trades workers	C7	Craft and related trades workers	6b46ea2f-403a-473c-b2e5-9fcf0c2bd634	314228.0	10381.0	42475.0	127.0	2109.0	10.0	2974.0	178912.0	48.0			6.0	2375.0	25374.0	3.0	1222.0	45.0		6.0	7.0	307.0	177.0	234.0	7.0	33133.0	1203.0	4156.0	410.0	4171.0	3373.0	909.0	65.0	9.0	6b46ea2f-403a-473c-b2e5-9fcf0c2bd634	309.0	1.0	4.0	18.0			4.0	14.0		2.0	10.0	72.0	2.0	8.0	24.0	7.0	3.0		57.0		2.0		1.0		2.0	2.0	42.0	6.0	17.0	3.0	1.0	1.0	6.0	6b46ea2f-403a-473c-b2e5-9fcf0c2bd634	200.0		2.0	5.0			4.0	15.0			6.0	56.0	3.0	8.0	16.0	6.0	1.0		33.0		2.0	1.0	1.0		5.0		14.0	4.0	12.0	2.0	1.0	2.0	1.0
1288	1.93149738723	2.70627420896	6b5e5aa6-9bf7-47e6-90d2-4d2187d47d11	immigration policy officer	0.23	0.23		C2422	Policy administration professionals	C242	Administration professionals	C24	Business and administration professionals	C2	Professionals																																																																																																						
1289	1.57191492869	2.86830045162	6ba25e0f-7fb8-4879-a1f9-d4f8945966be	director of photography	0.31	0.12		C2654	Film, stage and related directors and producers	C265	Creative and performing artists	C26	Legal, social and cultural professionals	C2	Professionals																																																																																																						
1290	2.23232166941	2.7590302954	6c2b32b4-2f62-4288-a359-3406022c3610	wholesale merchant in sugar, chocolate and sugar confectionery	0.99	0.36		C3324	Trade brokers	C332	Sales and purchasing agents and brokers	C33	Business and administration associate professionals	C3	Technicians and associate professionals																																																																																																						
1291	1.56275173523	2.23157374153	6c39cf1c-7332-41c1-86c3-6ed3daf3c479	fish trimmer	0.94	0.85		C7511	Butchers, fishmongers and related food preparers	C751	Food processing and related trades workers	C75	Food processing, wood working, garment and other craft and related trades workers	C7	Craft and related trades workers	6c39cf1c-7332-41c1-86c3-6ed3daf3c479	93812.0	1751.0	9909.0	349.0	388.0	15.0	1427.0	15479.0	159.0	304.0	294.0	9.0	243.0	50910.0	1.0	551.0	423.0	7.0	392.0	3.0	142.0	84.0	360.0	59.0	1288.0	130.0	5847.0	1408.0	723.0	257.0	336.0	167.0	397.0	6c39cf1c-7332-41c1-86c3-6ed3daf3c479	194.0			7.0			3.0	5.0		4.0	3.0	25.0	3.0	3.0	23.0	2.0		3.0	39.0		5.0		1.0			4.0	27.0	9.0	18.0	3.0		2.0	5.0	6c39cf1c-7332-41c1-86c3-6ed3daf3c479	156.0		1.0	9.0	1.0		1.0	5.0	1.0	3.0	2.0	18.0	1.0	8.0	14.0	3.0		2.0	29.0		3.0		2.0		2.0	2.0	19.0	8.0	7.0	4.0	2.0	1.0	8.0
1292	1.76217925316	2.603228715	6c3fd65e-2d24-47d8-bc22-9e93512bdcc2	chief executive officer	0.16	0.09	0.0	C1120	Managing directors and chief executives	C112	Managing directors and chief executives	C11	Chief executives, senior officials and legislators	C1	Managers	6c3fd65e-2d24-47d8-bc22-9e93512bdcc2	39737.0	595.0	5599.0	115.0	234.0	1.0	136.0	2403.0	37.0	139.0	32.0	22.0	603.0	10351.0		29.0		1.0	653.0	1.0	34.0	17.0	184.0	31.0	255.0	1076.0	1414.0	62.0	5201.0	2971.0	188.0	313.0	7040.0	6c3fd65e-2d24-47d8-bc22-9e93512bdcc2	1445.0	16.0	63.0	33.0	22.0	6.0	15.0	72.0	10.0	12.0	59.0	202.0	40.0	192.0	46.0	17.0	5.0	3.0	348.0		8.0	8.0	10.0	7.0	36.0	4.0	35.0	58.0	50.0	10.0	12.0	1.0	45.0	6c3fd65e-2d24-47d8-bc22-9e93512bdcc2	1313.0	10.0	35.0	36.0	16.0	3.0	19.0	70.0	7.0	8.0	47.0	230.0	28.0	134.0	54.0	27.0	4.0	1.0	243.0		18.0	4.0	12.0	3.0	39.0	6.0	45.0	67.0	69.0	17.0	13.0	5.0	43.0
1293	1.43885131384	2.55131408737	6c7d333a-b2a9-4325-b25b-566d1ecc956d	forestry inspector	0.94	0.94		C3359	Regulatory government associate professionals not elsewhere classified	C335	Regulatory government associate professionals	C33	Business and administration associate professionals	C3	Technicians and associate professionals	6c7d333a-b2a9-4325-b25b-566d1ecc956d	38084.0		152.0	455.0	1.0		30.0	2611.0	15.0	79.0	1.0		456.0	156.0		42.0		1.0	45.0		4.0	1.0		163.0	231.0	288.0	69.0		6.0	4.0	199.0		33075.0	6c7d333a-b2a9-4325-b25b-566d1ecc956d	211.0		12.0	5.0		1.0	6.0	15.0	2.0	2.0	4.0	20.0	3.0	14.0	11.0	6.0		1.0	51.0		3.0	2.0	1.0	1.0	8.0		4.0	5.0	10.0	5.0	5.0	2.0	12.0	6c7d333a-b2a9-4325-b25b-566d1ecc956d	96.0		2.0	2.0	1.0		3.0	6.0	1.0	2.0	2.0	15.0	1.0	14.0	5.0	5.0	1.0		11.0		3.0				3.0		6.0	2.0	3.0	1.0	2.0		5.0
1294	1.77503072109	2.84346831914	6c999fc7-c6b7-4ef3-a4b9-af124a1783a2	office clerk	0.98	0.97		C4110	General office clerks	C411	General office clerks	C41	General and keyboard clerks	C4	Clerical support workers	6c999fc7-c6b7-4ef3-a4b9-af124a1783a2	201807.0	16391.0	1186.0	252.0	576.0	13.0	7360.0	90789.0	44.0	1.0	1.0	82.0	479.0	4761.0	6.0	1831.0	123.0		4.0	7.0		68.0		444.0	863.0	2495.0	19968.0	2001.0	1101.0	15629.0	179.0	2.0	35151.0	6c999fc7-c6b7-4ef3-a4b9-af124a1783a2	3617.0	23.0	90.0	26.0	24.0	4.0	64.0	93.0	8.0	6.0	157.0	1010.0	18.0	66.0	36.0	65.0	13.0		1496.0		5.0	8.0	10.0	6.0	29.0	8.0	162.0	53.0	45.0	11.0	20.0	7.0	54.0	6c999fc7-c6b7-4ef3-a4b9-af124a1783a2	2241.0	18.0	46.0	11.0	10.0	1.0	22.0	65.0	2.0	1.0	67.0	760.0	16.0	40.0	25.0	23.0	9.0	1.0	921.0		1.0	6.0	2.0	2.0	11.0	3.0	89.0	22.0	27.0	5.0	12.0	4.0	19.0
1295	1.75428913118	2.80196649058	6cc19251-763b-4de1-b4f7-526c9ff732d2	public relations manager	0.039	0.03		C1222	Advertising and public relations managers	C122	Sales, marketing and development managers	C12	Administrative and commercial managers	C1	Managers																																																																																																						
1296	1.3751813511	2.62537140405	6ccb925a-264a-4e00-aa3a-503e53c5db2b	V-belt finisher	0.97	0.82		C8141	Rubber products machine operators	C814	Rubber, plastic and paper products machine operators	C81	Stationary plant and machine operators	C8	Plant and machine operators and assemblers																																																																																																						
1297	1.86166719179	3.02127964562	6cd08cbe-7611-4d70-8886-6c59c0385442	communication scientist	0.25	0.11		C2632	Sociologists, anthropologists and related professionals	C263	Social and religious professionals	C26	Legal, social and cultural professionals	C2	Professionals																																																																																																						
1298	1.71455505509	2.61035128951	6ce3c372-408b-4c46-86d8-ad6b9255d686	tourism product manager	0.014	0.01		C1221	Sales and marketing managers	C122	Sales, marketing and development managers	C12	Administrative and commercial managers	C1	Managers																																																																																																						
1299	1.68773617126	2.38782031648	6ce86c90-36cc-43ef-a1e0-885d8151f976	ship duty engineer	0.71	0.26		C3151	Ships’ engineers	C315	Ship and aircraft controllers and technicians	C31	Science and engineering associate professionals	C3	Technicians and associate professionals	6ce86c90-36cc-43ef-a1e0-885d8151f976	4466.0	11.0	235.0	2.0	3.0	5.0	2.0	531.0	1.0	10.0			90.0	2363.0		94.0			5.0		2.0		6.0	3.0	704.0	232.0	21.0	18.0	13.0	113.0			2.0	6ce86c90-36cc-43ef-a1e0-885d8151f976	122.0	1.0	1.0	5.0	1.0	2.0	4.0	2.0		1.0	2.0	24.0	2.0	2.0	10.0	1.0			24.0		4.0		1.0	2.0	2.0	4.0	4.0	6.0	10.0	3.0	1.0	1.0	2.0	6ce86c90-36cc-43ef-a1e0-885d8151f976	94.0		1.0	10.0	1.0			1.0		1.0	3.0	16.0	4.0	1.0	6.0	1.0			13.0		3.0		1.0	1.0	2.0	2.0	5.0	3.0	13.0	1.0	1.0	1.0	3.0
1300	1.86117876038	2.68189501392	6cee3765-2b3b-48b0-af2b-1eb512d071fd	mayor				C1111	Legislators	C111	Legislators and senior officials	C11	Chief executives, senior officials and legislators	C1	Managers	6cee3765-2b3b-48b0-af2b-1eb512d071fd	144.0			18.0			5.0	33.0			11.0		8.0						8.0						21.0	35.0			2.0	2.0	1.0			6cee3765-2b3b-48b0-af2b-1eb512d071fd	249.0	2.0	13.0	4.0		2.0	5.0	12.0		1.0	11.0	27.0	3.0	11.0	5.0	6.0		1.0	105.0		2.0	1.0			2.0	2.0	3.0	6.0	8.0	6.0	2.0	1.0	8.0	6cee3765-2b3b-48b0-af2b-1eb512d071fd	81.0	1.0	2.0	4.0		1.0	2.0	3.0	1.0	1.0	3.0	14.0		6.0	2.0	2.0	1.0		13.0						4.0	1.0	3.0	5.0	4.0	1.0	2.0		5.0
1301	1.54813952065	3.101889316	6cfba9ca-f9a0-4a50-a8d3-064d88c928b1	event scaffolder	0.89	0.89		C7215	Riggers and cable splicers	C721	Sheet and structural metal workers, moulders and welders, and related workers	C72	Metal, machinery and related trades workers	C7	Craft and related trades workers	6cfba9ca-f9a0-4a50-a8d3-064d88c928b1	2195.0	30.0		78.0	4.0		47.0	5.0		28.0	16.0	1.0	18.0			46.0	5.0		2.0		24.0		8.0	27.0	369.0	68.0	31.0	4.0	9.0	20.0	11.0	10.0	1334.0	6cfba9ca-f9a0-4a50-a8d3-064d88c928b1	24.0		1.0	4.0	1.0						1.0	3.0			2.0				4.0		1.0					1.0	1.0	1.0	2.0	1.0			1.0	6cfba9ca-f9a0-4a50-a8d3-064d88c928b1	10.0											1.0			1.0				4.0		1.0					1.0			2.0				
1302	1.93002409512	2.74156789799	6d03eaef-1ce5-4a1e-bb41-0908e1af1b65	occupational analyst	0.47	0.24		C2423	Personnel and careers professionals	C242	Administration professionals	C24	Business and administration professionals	C2	Professionals	6d03eaef-1ce5-4a1e-bb41-0908e1af1b65	96638.0	305.0	256.0	18.0	269.0	2.0	312.0	13128.0	34.0			25.0	1011.0	9802.0	1.0	29.0	63.0		1.0	1.0		108.0	95.0	8.0	6861.0	1029.0	3085.0	101.0	580.0	12606.0	129.0	192.0	46587.0	6d03eaef-1ce5-4a1e-bb41-0908e1af1b65	1627.0	12.0	59.0	26.0	15.0	10.0	26.0	98.0	9.0	6.0	52.0	236.0	21.0	147.0	55.0	51.0	16.0		434.0		8.0	2.0	7.0	7.0	25.0	14.0	49.0	74.0	60.0	20.0	28.0	7.0	53.0	6d03eaef-1ce5-4a1e-bb41-0908e1af1b65	738.0	5.0	21.0	8.0	5.0	4.0	9.0	50.0	4.0	3.0	14.0	120.0	8.0	101.0	11.0	19.0	7.0		177.0		5.0	4.0	5.0	3.0	18.0	4.0	26.0	29.0	32.0	11.0	6.0	3.0	26.0
1303	1.41882615951	2.95662532834	6d16c41d-81a7-44a9-836d-7aed46ccb955	glass painter	0.98	0.95		C7316	Sign writers, decorative painters, engravers and etchers	C731	Handicraft workers	C73	Handicraft and printing workers	C7	Craft and related trades workers																																																																																																						
1304	1.41411392785	2.45054871062	6d1e2801-3ab0-4d74-ac27-918339e8db64	construction safety inspector	0.17	0.11		C2263	Environmental and occupational health and hygiene professionals	C226	Other health professionals	C22	Health professionals	C2	Professionals	6d1e2801-3ab0-4d74-ac27-918339e8db64	4634.0	51.0	354.0	3.0	9.0		58.0	151.0	12.0				68.0	2685.0		5.0			7.0			26.0	15.0		11.0	32.0	252.0	125.0	114.0	418.0	52.0	105.0	81.0	6d1e2801-3ab0-4d74-ac27-918339e8db64	524.0	2.0	14.0	3.0	2.0		2.0	24.0	1.0	1.0	11.0	196.0	2.0	32.0	12.0	12.0	3.0		70.0		3.0			1.0	1.0	6.0	10.0	66.0	17.0	12.0	2.0	1.0	18.0	6d1e2801-3ab0-4d74-ac27-918339e8db64	112.0		2.0	1.0	1.0	1.0		3.0		1.0	3.0	46.0		10.0	4.0	3.0			12.0		1.0				1.0	1.0	3.0	8.0	7.0	1.0			3.0
1305	1.77857313689	2.91180562368	6d421d34-baa1-44f9-9ea0-231d76e325fd	religion scientific researcher	0.025	0.02	0.0	C2636	Religious professionals	C263	Social and religious professionals	C26	Legal, social and cultural professionals	C2	Professionals	6d421d34-baa1-44f9-9ea0-231d76e325fd	4515.0	9.0		1.0	7.0		3.0	159.0	51.0	1.0			85.0						382.0				3.0		16.0	946.0	5.0	4.0	39.0	421.0			2383.0	6d421d34-baa1-44f9-9ea0-231d76e325fd	13.0			1.0				1.0	1.0				1.0	1.0	1.0	1.0			1.0									2.0	1.0				2.0	6d421d34-baa1-44f9-9ea0-231d76e325fd	10.0	1.0						2.0				1.0	1.0		1.0		1.0		2.0									1.0					
1306	1.864302554	2.56447890941	6d50f735-dca9-4a02-96dc-e4310ed98ae2	domestic housekeeper	0.94	0.94		C5152	Domestic housekeepers	C515	Building and housekeeping supervisors	C51	Personal service workers	C5	Service and sales workers	6d50f735-dca9-4a02-96dc-e4310ed98ae2	57831.0	500.0	26716.0	23.0	222.0		245.0	20617.0				24.0	23.0	4.0		18.0	5.0		1.0	1.0		8.0	2.0	108.0	2.0	34.0	41.0	91.0	97.0		5.0		9044.0	6d50f735-dca9-4a02-96dc-e4310ed98ae2	94.0	1.0		7.0			1.0	4.0	1.0	1.0	1.0	14.0		5.0	5.0	5.0			9.0		1.0				3.0		4.0	5.0	19.0	1.0	5.0		2.0	6d50f735-dca9-4a02-96dc-e4310ed98ae2	10.0			2.0		1.0								1.0		1.0	1.0		2.0						1.0			1.0					
1307	1.26450483906	2.62831671873	6d72138d-2ebb-4a89-b2b2-8c22365b89bf	brazier	0.94	0.78		C7212	Welders and flamecutters	C721	Sheet and structural metal workers, moulders and welders, and related workers	C72	Metal, machinery and related trades workers	C7	Craft and related trades workers	6d72138d-2ebb-4a89-b2b2-8c22365b89bf	259362.0	5577.0	19471.0	1283.0	840.0	20.0	6848.0	116545.0	161.0	443.0	115.0	70.0	4432.0	27060.0	1.0	1268.0	418.0		2342.0	12.0	2662.0	147.0	689.0	111.0	18009.0	612.0	16402.0	799.0	5986.0	3205.0	2757.0	582.0	20495.0	6d72138d-2ebb-4a89-b2b2-8c22365b89bf	684.0	2.0	6.0	26.0	4.0		12.0	25.0	1.0	10.0	9.0	132.0	8.0	23.0	67.0	22.0	2.0	2.0	89.0		19.0		8.0	1.0	12.0	6.0	87.0	28.0	47.0	7.0	11.0	3.0	15.0	6d72138d-2ebb-4a89-b2b2-8c22365b89bf	638.0	3.0	5.0	26.0	1.0		12.0	21.0		12.0	13.0	135.0	8.0	21.0	58.0	22.0	4.0		70.0		19.0		6.0	2.0	6.0	4.0	80.0	18.0	56.0	7.0	12.0	5.0	12.0
1308	0.952568809167	2.98044273842	6d765c21-267d-4d3d-a989-9b7596670477	textile colourist	0.24	0.24		C3116	Chemical engineering technicians	C311	Physical and engineering science technicians	C31	Science and engineering associate professionals	C3	Technicians and associate professionals																																																																																																						
1309	1.48982388483	2.43190762892	6d823dbb-4008-4fb7-b98d-f9d934478647	solar power plant operator	0.95	0.61		C3131	Power production plant operators	C313	Process control technicians	C31	Science and engineering associate professionals	C3	Technicians and associate professionals																																																																																																						
1310	1.18637222797	2.93952102402	6da80214-d360-49ec-b1e7-172ab0a0cb0c	knitting machine operator	0.73	0.73		C8152	Weaving and knitting machine operators	C815	Textile, fur and leather products machine operators	C81	Stationary plant and machine operators	C8	Plant and machine operators and assemblers	6da80214-d360-49ec-b1e7-172ab0a0cb0c	9694.0	150.0	6297.0	57.0	12.0		177.0	1350.0					20.0	633.0			1.0		1.0				6.0		120.0	27.0	326.0	252.0	208.0	24.0	2.0		31.0	6da80214-d360-49ec-b1e7-172ab0a0cb0c	21.0		1.0	1.0						1.0	1.0	1.0			3.0				7.0								2.0	2.0	2.0					6da80214-d360-49ec-b1e7-172ab0a0cb0c	24.0			1.0						1.0		1.0			2.0				11.0		1.0		1.0				2.0	1.0	2.0			1.0	
1311	1.99538468054	2.75655852167	6db9eeae-aef5-4f56-913d-4650e4c720c6	correctional services manager	0.25	0.25		C1349	Professional services managers not elsewhere classified	C134	Professional services managers	C13	Production and specialised services managers	C1	Managers	6db9eeae-aef5-4f56-913d-4650e4c720c6	24099.0	4.0	56.0	6.0	5.0		72.0	889.0	3.0				105.0	444.0		35.0							41.0	16.0	3211.0	4177.0	126.0	6.0	92.0	1008.0	102.0	405.0	13296.0	6db9eeae-aef5-4f56-913d-4650e4c720c6	235.0	2.0	9.0	6.0		2.0	3.0	11.0		1.0	12.0	73.0	4.0	6.0	6.0	2.0	1.0		51.0		2.0	3.0	1.0	2.0	3.0	2.0	5.0	8.0	6.0	3.0	4.0	1.0	6.0	6db9eeae-aef5-4f56-913d-4650e4c720c6	95.0		4.0	4.0		1.0	3.0	4.0	1.0	2.0	2.0	15.0	3.0	3.0	2.0	2.0	2.0	1.0	20.0		1.0			1.0	4.0	2.0	1.0	7.0	3.0	1.0	1.0		5.0
